"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2711.89551727866","2608.76037672625","1891.73094921667","1163.80353814808","1020.32627852857","1021.59251731099","1178.80829039248","1456.4322523349","1267.92131033496","1275.22427718874","1236.53410325665","1205.55451771592","1172.26076629789","1252.16025137471","1365.60396852981","1441.647597254","1551.27754149212","1673.42472806848","1572.3494541803","1564.90541422048","1631.30583289543","1716.70134416592","1804.50381931814","1851.75380542687","1895.28170416086","1909.40557811356","1889.85061658256","2006.10861247231","1938.69989895588","2084.05063291139","2114.13135235523","2262.09364345272","2403.67775831874","","",
"American Samoa","ASM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8527.21409414567","8522.1414720497","8558.33421774641","8717.64523889344","8837.00445278945","9027.88477036395","9151.39271739386","9338.47117606071","9837.81666658068","10097.1366338469","10260.4462435418","10712.6953616557","10860.6165309325","10524.4038293295","10659.607854863","10556.3090045202","10597.6901042229","10899.9001422246","10718.0040057039","10852.238877323","10797.8712539857","10786.2910084609","10486.5668300015","10298.9307954829","10130.0980086375","10157.1653840203","10196.8479313322","10040.7488630314","10036.6706941858","10025.7250631996","9933.58557724577","9843.21372769882","9925.08033723939","9822.50367381981","",
"Austria","AUT","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6111.47652011957","6347.22009632373","6227.49804896471","6137.26946343196","6205.80490360652","6344.39308740837","6607.2229774104","6620.44786165131","6706.7086768874","6972.18981612858","7076.26948339438","7333.23195262844","7427.65644509121","7695.08003708217","7808.15779213961","8024.35247499675","8187.31881091463","8152.14344860043","8203.45284069114","7944.79609623168","8395.38541962101","8406.10116517111","8526.93674287434","8501.23876406383","8342.73695128076","8318.46625689498","8255.77897660756","8458.13489776604","8396.45084265961","8339.93999945946","8025.46724947246","8396.01433574254","8256.60586532558","7806.05186666624","",
"Azerbaijan","AZE","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2569.82383766306","2631.02883940973","2276.06152762444","2119.73635053637","1961.94325055453","1952.02248579998","1852.89192322556","1813.67014320799","1936.93921395172","2022.48598540603","2040.4790895311","2106.47006608147","1996.70825200839","2235.45985596483","2281.94787214832","2388.38873430769","2552.28621435433","2118.21052754245","2040.76043544743","1620.3874199013","1603.43137406492","1705.4246326371","2052.65096521176","2092.53652062946","2202.39391828846","2244.92014532391","2215.66064195539","2120.55307710051","2182.74646367607","2243.85125599507","2257.18090568814","2389.09028137407","2365.86247983091","2366.9587760753","",
"Burundi","BDI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6380.31321975416","6655.41438110864","6850.66377253598","6881.0721430714","7176.24050686845","7379.73707904784","7527.68854493864","7701.61213093291","7913.05858037159","7944.12980731574","8247.67711254725","8267.18721595245","8311.89267946638","8411.90065701741","8467.02236041998","8409.98387478042","8606.40514495791","8555.57751489314","8494.41917360576","7910.99480173793","8353.01561568143","8081.88678944443","8001.57955410189","7991.10562057643","7700.55857508798","7699.8838764201","7753.83707358176","7801.64987598414","7748.27877771471","7673.26603406047","7420.56838071573","7681.46919674665","7282.74577255032","6927.29869794271","",
"Benin","BEN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9453170219933","34.6984320714854","36.8468757765435","36.7803189875332","36.9063853951755","39.6674168144559","42.3976878084588","45.7212990621058","42.7130819418074","49.4086809053155","55.2507685603464","58.4237984440735","64.8823921955602","61.4173765681335","66.7966320770419","69.9014875606209","70.9746720498521","75.2738813368686","81.3786386599896","82.6548571874445","86.042498257716","87.4809768504332","85.5000314013051","91.5132310389721","104.261068264345","96.9132044108975","92.068263531","95.1014055074096","96.9043345066564","98.6897288428983","98.4685048831427","113.244820465956","105.309051541913","","",
"Burkina Faso","BFA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1235449304514","18.6276588588036","18.7968460761584","19.6521110368585","19.2615459138952","20.603227851867","21.9595789841949","24.6016566517804","25.7991876636469","27.2139921734286","28.5940786275111","30.0121976403255","33.0418266152623","34.0148222071996","36.5911479198636","40.194879129333","41.8820280669419","42.723196812809","43.3212721930585","47.294518049765","68.4326113105568","75.6215914767985","86.2436086701789","92.0577761158276","97.8635627240981","112.794646056738","108.612135513189","111.890743966382","117.475592867661","122.555380338625","130.36176787318","129.709864992171","131.191746177691","","",
